GameID,PlayerKey,PlayerGame,Position,GameDist,CumulativeDist,StadiumType,FieldType,Weather,InjurySeverity
44629-27,44629,27,DL,1096.74,28603.75,Outdoor,Synthetic,Cloudy,0
44629-28,44629,28,DL,970.4,29574.15,Outdoor,Synthetic,Cloudy,0
44629-29,44629,29,DL,598.92,30173.07,Indoor,Synthetic,Indoor,0
44629-3,44629,3,DL,357.15,2104.51,Indoor,Synthetic,Indoor,0
44629-30,44629,30,DL,1169.58,31342.65,Indoor,Synthetic,Indoor,0
44629-31,44629,31,DL,719.58,32062.23,Indoor,Synthetic,Indoor,0
44629-4,44629,4,DL,196.62,2301.13,Indoor,Synthetic,Indoor,0
44629-5,44629,5,DL,297.76,2598.89,Outdoor,Natural,PartlyCloudy,0
44629-6,44629,6,DL,1078.57,3677.46,Indoor,Synthetic,Indoor,0
44629-7,44629,7,DL,980.06,4657.5199999999995,Indoor,Synthetic,Indoor,0
44629-8,44629,8,DL,642.72,5300.24,Outdoor,Natural,Cloudy,0
44629-9,44629,9,DL,1115.66,6415.9,Indoor,Synthetic,Indoor,0
44647-1,44647,1,S,2598.71,2598.71,Outdoor,Synthetic,Clear,0
44647-10,44647,10,S,1540.77,22080.05,Outdoor,Natural,PartlyCloudy,0
44647-11,44647,11,S,2287.86,24367.91,Outdoor,Synthetic,PartlyCloudy,0
44647-12,44647,12,S,2656.37,27024.28,Outdoor,Synthetic,Cloudy,0
44647-13,44647,13,S,3915.49,30939.77,Outdoor,Synthetic,PartlyCloudy,0
44647-14,44647,14,S,3556.08,34495.85,Indoor,Synthetic,Indoor,0
44647-15,44647,15,S,1978.93,36474.78,Outdoor,Synthetic,PartlyCloudy,0
44647-16,44647,16,S,1960.46,38435.24,Outdoor,Natural,Cloudy,0
44647-17,44647,17,S,4005.58,42440.82,Indoor,Synthetic,Cloudy,0
44647-18,44647,18,S,2021.91,44462.73,Outdoor,Synthetic,Clear,0
44647-19,44647,19,S,1025.11,45487.84,Outdoor,Natural,Cloudy,0
44647-2,44647,2,S,1727.37,4326.08,Outdoor,Synthetic,Cloudy,0
44647-20,44647,20,S,1286.92,46774.76,Indoor,Synthetic,Unknown,0
44647-21,44647,21,S,1573.21,48347.97,Outdoor,Synthetic,Clear,0
44647-22,44647,22,S,2932.02,51279.99,Outdoor,Synthetic,PartlyCloudy,0
44647-23,44647,23,S,1476.79,52756.78,Outdoor,Natural,Clear,0
44647-24,44647,24,S,1887.7,54644.48,Outdoor,Synthetic,Rain,0
44647-25,44647,25,S,1939.67,56584.15,Outdoor,Synthetic,Clear,0
44647-26,44647,26,S,1392.45,57976.6,Outdoor,Natural,Cloudy,0
44647-27,44647,27,S,1273.75,59250.35,Outdoor,Synthetic,Cloudy,0
44647-28,44647,28,S,1538.78,60789.13,Outdoor,Synthetic,Clear,0
44647-29,44647,29,S,1737.42,62526.55,Unknown,Natural,Unknown,0
44647-3,44647,3,S,2019.09,6345.17,Outdoor,Natural,Clear,0
44647-30,44647,30,S,1803.16,64329.71,Outdoor,Synthetic,Cloudy,0
44647-31,44647,31,S,1322.63,65652.34,Outdoor,Natural,Cloudy,0
44647-32,44647,32,S,1658.11,67310.45,Outdoor,Natural,PartlyCloudy,0
44647-4,44647,4,S,2446.92,8792.09,Outdoor,Natural,Clear,0
44647-5,44647,5,S,2386.8,11178.89,Outdoor,Synthetic,Rain,0
44647-6,44647,6,S,1233.81,12412.7,Outdoor,Natural,Clear,0
44647-7,44647,7,S,1501.88,13914.58,Outdoor,Synthetic,Cloudy,0
44647-8,44647,8,S,1842.15,15756.73,Outdoor,Natural,Rain,0
44647-9,44647,9,S,4782.55,20539.28,Outdoor,Natural,Cloudy,0
44799-1,44799,1,DL,1368.83,1368.83,Outdoor,Natural,Clear,0
44799-10,44799,10,DL,1238.1,12273.97,Outdoor,Synthetic,PartlyCloudy,0
44799-11,44799,11,DL,1834.62,14108.59,Unknown,Natural,Clear,0
44799-12,44799,12,DL,1755.23,15863.82,Outdoor,Natural,Cloudy,0
44799-13,44799,13,DL,1774.3300000000002,17638.15,Outdoor,Natural,Cloudy,0
44799-14,44799,14,DL,1192.67,18830.82,Outdoor,Natural,Snow,0
44799-15,44799,15,DL,1046.25,19877.07,Outdoor,Natural,Snow,0
44799-16,44799,16,DL,1437.79,21314.86,Outdoor,Natural,Rain,0
44799-17,44799,17,DL,1311.23,22626.09,Indoor,Synthetic,Clear,0
44799-18,44799,18,DL,1471.31,24097.4,Outdoor,Natural,PartlyCloudy,0
44799-19,44799,19,DL,2073.2200000000003,26170.620000000003,Outdoor,Natural,PartlyCloudy,0
44799-2,44799,2,DL,1522.63,2891.46,Outdoor,Natural,PartlyCloudy,0
44799-20,44799,20,DL,1176.68,27347.3,Outdoor,Natural,Cloudy,0
44799-21,44799,21,DL,1187.41,28534.71,Outdoor,Natural,Clear,0
44799-22,44799,22,DL,1377.35,29912.06,Outdoor,Natural,Clear,0
44799-23,44799,23,DL,816.9,30728.960000000003,Outdoor,Natural,Cloudy,0
44799-24,44799,24,DL,1229.13,31958.09,Outdoor,Natural,Clear,0
44799-25,44799,25,DL,766.96,32725.050000000003,Outdoor,Natural,Clear,0
44799-26,44799,26,DL,1036.71,33761.76,Outdoor,Synthetic,Cloudy,0
44799-27,44799,27,DL,1546.47,35308.23,Unknown,Synthetic,Clear,0
44799-28,44799,28,DL,962.19,36270.42,Outdoor,Natural,Clear,0
44799-29,44799,29,DL,933.36,37203.78,Outdoor,Natural,PartlyCloudy,0
44799-3,44799,3,DL,1236.17,4127.63,Indoor,Synthetic,Clear,0
44799-30,44799,30,DL,405.47,37609.25,Outdoor,Natural,Cloudy,0
44799-31,44799,31,DL,1011.91,38621.16,Outdoor,Natural,PartlyCloudy,0
44799-4,44799,4,DL,1363.84,5491.47,Outdoor,Natural,Clear,0
44799-5,44799,5,DL,843.33,6334.8,Outdoor,Natural,Cloudy,0
44799-6,44799,6,DL,949.13,7283.93,Unknown,Synthetic,PartlyCloudy,0
44799-7,44799,7,DL,1421.95,8705.880000000001,Outdoor,Natural,Clear,0
44799-8,44799,8,DL,1225.99,9931.87,Indoor,Synthetic,Indoor,0
44799-9,44799,9,DL,1104.0,11035.87,Outdoor,Natural,Unknown,0
44806-1,44806,1,LB,1626.05,1626.05,Outdoor,Synthetic,Clear,0
44806-10,44806,10,LB,1986.33,20411.27,Outdoor,Natural,Clear,0
44806-11,44806,11,LB,2227.2000000000003,22638.47,Outdoor,Natural,Clear,0
44806-12,44806,12,LB,1278.93,23917.4,Outdoor,Natural,PartlyCloudy,0
44806-13,44806,13,LB,1351.98,25269.38,Outdoor,Natural,Cloudy,0
44806-14,44806,14,LB,1150.37,26419.75,Outdoor,Natural,Cloudy,0
44806-15,44806,15,LB,1672.07,28091.82,Outdoor,Natural,Cloudy,0
44806-16,44806,16,LB,2212.92,30304.74,Outdoor,Natural,Cloudy,0
44806-17,44806,17,LB,1633.16,31937.9,Outdoor,Natural,Rain,0
44806-18,44806,18,LB,3185.9700000000003,35123.87,Outdoor,Synthetic,Clear,0
44806-19,44806,19,LB,2378.45,37502.32,Outdoor,Natural,Rain,0
44806-2,44806,2,LB,1789.41,3415.46,Outdoor,Natural,PartlyCloudy,0
44806-20,44806,20,LB,693.34,38195.66,Outdoor,Natural,Clear,0
44806-21,44806,21,LB,1812.88,40008.54,Outdoor,Natural,Cloudy,0
44806-22,44806,22,LB,1638.9,41647.44,Outdoor,Natural,Rain,0
44806-23,44806,23,LB,1268.09,42915.53,Outdoor,Natural,PartlyCloudy,0
44806-24,44806,24,LB,1028.49,43944.02,Outdoor,Natural,Clear,0
44806-25,44806,25,LB,1476.96,45420.98,Outdoor,Natural,Clear,0
44806-26,44806,26,LB,1339.25,46760.23,Outdoor,Natural,Cloudy,0
44806-27,44806,27,LB,1570.43,48330.66,Outdoor,Natural,PartlyCloudy,0
44806-28,44806,28,LB,1293.48,49624.14,Outdoor,Synthetic,Cloudy,0
44806-29,44806,29,LB,2534.05,52158.19,Outdoor,Natural,Clear,0
44806-3,44806,3,LB,2384.83,5800.29,Outdoor,Natural,Unknown,0
44806-30,44806,30,LB,1202.46,53360.65,Outdoor,Natural,Rain,0
44806-31,44806,31,LB,1739.39,55100.04,Unknown,Natural,PartlyCloudy,0
44806-32,44806,32,LB,1072.68,56172.72,Outdoor,Natural,PartlyCloudy,0
44806-4,44806,4,LB,2097.09,7897.38,Outdoor,Natural,Clear,0
44806-5,44806,5,LB,1256.26,9153.64,Outdoor,Natural,Clear,0
44806-6,44806,6,LB,2877.63,12031.27,Outdoor,Natural,PartlyCloudy,0
44806-7,44806,7,LB,1893.4,13924.67,Indoor,Synthetic,Indoor,1
44806-8,44806,8,LB,2308.26,16232.93,Outdoor,Natural,PartlyCloudy,0
44806-9,44806,9,LB,2192.01,18424.94,Outdoor,Natural,Cloudy,0
44825-1,44825,1,S,1223.54,1223.54,Indoor,Synthetic,Indoor,0
44825-10,44825,10,S,1019.1,10091.86,Indoor,Synthetic,Clear,0
44825-11,44825,11,S,1115.01,11206.87,Indoor,Synthetic,Unknown,0
44825-12,44825,12,S,1310.92,12517.79,Outdoor,Natural,Clear,0
44825-13,44825,13,S,810.49,13328.28,Outdoor,Synthetic,Clear,0
44825-14,44825,14,S,2299.54,15627.82,Outdoor,Synthetic,PartlyCloudy,0
44825-15,44825,15,S,3246.71,18874.53,Outdoor,Natural,Clear,0
44825-16,44825,16,S,2260.9,21135.43,Outdoor,Natural,Clear,0
44825-17,44825,17,S,2209.39,23344.82,Outdoor,Synthetic,Clear,0
44825-18,44825,18,S,1900.65,25245.47,Indoor,Synthetic,Indoor,0
44825-19,44825,19,S,2184.12,27429.59,Outdoor,Synthetic,Cloudy,0
44825-2,44825,2,S,958.34,2181.88,Indoor,Synthetic,Unknown,0
44825-20,44825,20,S,2333.32,29762.91,Outdoor,Natural,Cloudy,0
44825-21,44825,21,S,3073.47,32836.38,Indoor,Synthetic,Unknown,0
44825-22,44825,22,S,3002.72,35839.1,Outdoor,Natural,Clear,0
44825-23,44825,23,S,2797.2200000000003,38636.32,Outdoor,Natural,Cloudy,0
44825-3,44825,3,S,618.32,2800.2,Indoor,Synthetic,Indoor,0
44825-4,44825,4,S,1861.23,4661.43,Outdoor,Synthetic,Rain,0
44825-5,44825,5,S,694.23,5355.66,Outdoor,Natural,Cloudy,0
44825-6,44825,6,S,1045.5,6401.16,Indoor,Synthetic,Unknown,0
44825-7,44825,7,S,741.41,7142.57,Indoor,Synthetic,Unknown,0
44825-8,44825,8,S,809.42,7951.99,Indoor,Synthetic,Cloudy,0
44825-9,44825,9,S,1120.77,9072.76,Outdoor,Natural,Clear,0
44860-1,44860,1,LB,1784.45,1784.45,Outdoor,Natural,Clear,0
44860-10,44860,10,LB,2560.49,20858.06,Unknown,Natural,Clear,0
44860-11,44860,11,LB,2412.86,23270.92,Outdoor,Natural,Cloudy,0
44860-12,44860,12,LB,2228.23,25499.15,Outdoor,Natural,Cloudy,0
44860-13,44860,13,LB,1902.31,27401.46,Outdoor,Natural,Snow,0
44860-14,44860,14,LB,2367.36,29768.82,Outdoor,Natural,Snow,0
44860-15,44860,15,LB,2080.04,31848.86,Indoor,Synthetic,Clear,0
44860-16,44860,16,LB,981.49,32830.35,Outdoor,Natural,PartlyCloudy,0
44860-17,44860,17,LB,1116.1,33946.45,Outdoor,Natural,Clear,0
44860-2,44860,2,LB,1691.55,3476.0,Outdoor,Natural,PartlyCloudy,0
44860-3,44860,3,LB,2315.81,5791.8099999999995,Indoor,Synthetic,Clear,0
44860-4,44860,4,LB,2775.92,8567.73,Outdoor,Natural,Clear,0
44860-5,44860,5,LB,1809.9,10377.63,Outdoor,Natural,Cloudy,2
44860-6,44860,6,LB,1910.88,12288.51,Outdoor,Natural,PartlyCloudy,0
44860-7,44860,7,LB,2375.42,14663.93,Indoor,Synthetic,Indoor,0
44860-8,44860,8,LB,2172.09,16836.02,Outdoor,Natural,Unknown,0
44860-9,44860,9,LB,1461.55,18297.57,Outdoor,Synthetic,PartlyCloudy,0
44900-1,44900,1,DL,1054.4,1054.4,Outdoor,Natural,Clear,0
44900-10,44900,10,DL,965.7,8811.84,Outdoor,Synthetic,PartlyCloudy,0
44900-11,44900,11,DL,1083.5,9895.34,Indoor,Synthetic,Indoor,0
44900-12,44900,12,DL,939.23,10834.57,Outdoor,Natural,Snow,0
44900-13,44900,13,DL,1687.79,12522.36,Indoor,Synthetic,Indoor,0
44900-14,44900,14,DL,815.71,13338.07,Outdoor,Natural,Clear,0
44900-15,44900,15,DL,666.58,14004.65,Outdoor,Natural,Clear,0
44900-16,44900,16,DL,687.8299999999999,14692.48,Indoor,Natural,Indoor,0
44900-17,44900,17,DL,850.55,15543.03,Outdoor,Natural,Cloudy,0
44900-18,44900,18,DL,888.38,16431.41,Outdoor,Natural,PartlyCloudy,0
44900-19,44900,19,DL,538.46,16969.87,Outdoor,Natural,Clear,0
44900-2,44900,2,DL,1464.51,2518.91,Outdoor,Natural,Clear,0
44900-20,44900,20,DL,524.33,17494.2,Outdoor,Natural,Cloudy,0
44900-21,44900,21,DL,1347.2,18841.4,Outdoor,Synthetic,Clear,0
44900-22,44900,22,DL,766.38,19607.78,Outdoor,Natural,PartlyCloudy,0
44900-23,44900,23,DL,792.4,20400.18,Outdoor,Natural,PartlyCloudy,0
44900-24,44900,24,DL,496.22,20896.4,Indoor,Synthetic,Unknown,0
44900-25,44900,25,DL,781.57,21677.97,Unknown,Synthetic,Cloudy,0
44900-26,44900,26,DL,911.55,22589.52,Outdoor,Natural,Cloudy,0
44900-27,44900,27,DL,812.13,23401.65,Outdoor,Natural,Clear,0
44900-28,44900,28,DL,728.25,24129.9,Outdoor,Natural,PartlyCloudy,0
44900-29,44900,29,DL,632.39,24762.29,Indoor,Synthetic,Indoor,0
44900-3,44900,3,DL,825.81,3344.7200000000003,Outdoor,Natural,Clear,0
44900-4,44900,4,DL,894.48,4239.2,Outdoor,Natural,Cloudy,0
44900-5,44900,5,DL,700.14,4939.34,Outdoor,Natural,PartlyCloudy,0
44900-6,44900,6,DL,1436.63,6375.97,Outdoor,Natural,PartlyCloudy,0
44900-7,44900,7,DL,522.8,6898.77,Outdoor,Natural,Cloudy,2
44900-8,44900,8,DL,49.45,6948.22,Outdoor,Natural,PartlyCloudy,0
44900-9,44900,9,DL,897.92,7846.14,Outdoor,Natural,Clear,0
44934-1,44934,1,OL,82.24000000000001,82.24000000000001,Outdoor,Natural,Clear,0
44934-10,44934,10,OL,267.92,2392.05,Outdoor,Natural,Clear,0
44934-11,44934,11,OL,30.61,2422.66,Outdoor,Synthetic,PartlyCloudy,0
44934-12,44934,12,OL,340.53000000000003,2763.19,Outdoor,Natural,Cloudy,0
44934-13,44934,13,OL,23.65,2786.84,Outdoor,Natural,Clear,0
44934-14,44934,14,OL,29.07,2815.91,Outdoor,Synthetic,Cloudy,0
44934-15,44934,15,OL,40.92,2856.83,Outdoor,Natural,Cloudy,0
44934-16,44934,16,OL,301.71000000000004,3158.54,Outdoor,Natural,Clear,0
44934-17,44934,17,OL,13.28,3171.82,Outdoor,Natural,PartlyCloudy,0
44934-18,44934,18,OL,1178.28,4350.1,Outdoor,Natural,Cloudy,0
44934-19,44934,19,OL,1405.49,5755.59,Indoor,Synthetic,Cloudy,0
44934-2,44934,2,OL,187.64,269.88,Unknown,Natural,Cloudy,0
44934-20,44934,20,OL,1100.7,6856.29,Outdoor,Natural,PartlyCloudy,0
44934-3,44934,3,OL,209.75,479.63,Outdoor,Synthetic,Clear,0
44934-4,44934,4,OL,103.88,583.51,Outdoor,Natural,Unknown,0
44934-5,44934,5,OL,155.51,739.02,Outdoor,Natural,PartlyCloudy,0
44934-6,44934,6,OL,855.23,1594.25,Indoor,Synthetic,Indoor,0
44934-7,44934,7,OL,236.88,1831.13,Outdoor,Natural,PartlyCloudy,0
44934-8,44934,8,OL,39.44,1870.57,Outdoor,Natural,PartlyCloudy,0
44934-9,44934,9,OL,253.56,2124.13,Outdoor,Natural,Unknown,0
45028-1,45028,1,CB,1622.86,1622.86,Outdoor,Natural,Cloudy,0
45028-2,45028,2,CB,1733.24,3356.1000000000004,Outdoor,Natural,Clear,0
45028-3,45028,3,CB,2753.56,6109.66,Outdoor,Natural,Cloudy,0
45028-4,45028,4,CB,2130.04,8239.7,Outdoor,Synthetic,Cloudy,0
45028-5,45028,5,CB,1361.4,9601.1,Outdoor,Natural,Cloudy,0
45028-6,45028,6,CB,3865.01,13466.11,Outdoor,Natural,Clear,0
45061-1,45061,1,WR,794.17,794.17,Indoor,Synthetic,Indoor,0
45061-10,45061,10,WR,611.48,6881.58,Outdoor,Natural,Clear,0
45061-11,45061,11,WR,576.06,7457.639999999999,Indoor,Synthetic,Clear,0
45061-12,45061,12,WR,550.81,8008.45,Indoor,Synthetic,Cloudy,0
45061-13,45061,13,WR,1537.72,9546.17,Indoor,Synthetic,Unknown,0
45061-14,45061,14,WR,321.78,9867.95,Indoor,Synthetic,Clear,0
45061-15,45061,15,WR,286.62,10154.57,Outdoor,Natural,Clear,0
45061-16,45061,16,WR,721.6899999999999,10876.26,Indoor,Synthetic,PartlyCloudy,0
45061-17,45061,17,WR,92.02,10968.28,Indoor,Synthetic,Clear,0
45061-18,45061,18,WR,1634.59,12602.87,Indoor,Synthetic,Indoor,0
45061-19,45061,19,WR,1094.42,13697.29,Outdoor,Natural,Cloudy,0
45061-2,45061,2,WR,747.76,1541.9299999999998,Indoor,Synthetic,PartlyCloudy,0
45061-20,45061,20,WR,956.38,14653.67,Outdoor,Natural,Clear,0
45061-21,45061,21,WR,331.65,14985.32,Indoor,Synthetic,Indoor,0
45061-22,45061,22,WR,825.78,15811.1,Indoor,Synthetic,Indoor,0
45061-3,45061,3,WR,778.51,2320.44,Outdoor,Natural,Clear,0
45061-4,45061,4,WR,708.4100000000001,3028.85,Outdoor,Natural,Unknown,0
45061-5,45061,5,WR,1227.83,4256.68,Outdoor,Natural,Rain,0
45061-6,45061,6,WR,758.94,5015.62,Indoor,Synthetic,Clear,0
45061-7,45061,7,WR,108.12,5123.74,Indoor,Synthetic,PartlyCloudy,0
45061-8,45061,8,WR,267.97,5391.71,Outdoor,Synthetic,Cloudy,0
45061-9,45061,9,WR,878.39,6270.1,Indoor,Synthetic,Clear,0
45077-1,45077,1,OL,1445.23,1445.23,Outdoor,Natural,PartlyCloudy,0
45077-10,45077,10,OL,1721.5,16777.440000000002,Unknown,Natural,PartlyCloudy,0
45077-11,45077,11,OL,1658.57,18436.01,Indoor,Synthetic,Unknown,0
45077-12,45077,12,OL,1897.88,20333.89,Unknown,Natural,Clear,0
45077-13,45077,13,OL,2252.73,22586.620000000003,Unknown,Natural,PartlyCloudy,0
45077-14,45077,14,OL,1494.98,24081.6,Outdoor,Natural,Cloudy,0
45077-15,45077,15,OL,1377.9,25459.5,Outdoor,Synthetic,Unknown,0
45077-16,45077,16,OL,1861.23,27320.73,Unknown,Natural,Cloudy,0
45077-17,45077,17,OL,124.52,27445.25,Unknown,Synthetic,PartlyCloudy,0
45077-18,45077,18,OL,107.09,27552.34,Unknown,Synthetic,PartlyCloudy,0
45077-19,45077,19,OL,56.27,27608.61,Outdoor,Natural,Cloudy,0
45077-2,45077,2,OL,1458.75,2903.98,Unknown,Natural,Cloudy,0
45077-20,45077,20,OL,164.3,27772.91,Unknown,Synthetic,Rain,0
45077-21,45077,21,OL,1395.15,29168.06,Outdoor,Synthetic,PartlyCloudy,0
45077-22,45077,22,OL,1491.62,30659.68,Unknown,Synthetic,Cloudy,0
45077-23,45077,23,OL,1248.34,31908.02,Outdoor,Natural,Cloudy,0
45077-24,45077,24,OL,1367.92,33275.94,Unknown,Synthetic,Cloudy,0
45077-25,45077,25,OL,1759.72,35035.66,Outdoor,Natural,Clear,0
45077-26,45077,26,OL,1743.81,36779.47,Unknown,Synthetic,Cloudy,0
45077-27,45077,27,OL,1850.5,38629.97,Outdoor,Natural,Cloudy,0
45077-28,45077,28,OL,944.4,39574.37,Unknown,Synthetic,Rain,0
45077-29,45077,29,OL,1729.69,41304.06,Unknown,Synthetic,Cloudy,0
45077-3,45077,3,OL,2109.99,5013.97,Unknown,Natural,Clear,0
45077-4,45077,4,OL,1696.34,6710.31,Unknown,Natural,Clear,0
45077-5,45077,5,OL,1971.71,8682.02,Unknown,Synthetic,Cloudy,0
45077-6,45077,6,OL,1734.01,10416.03,Outdoor,Natural,Clear,0
45077-7,45077,7,OL,1581.21,11997.24,Unknown,Natural,Clear,0
45077-8,45077,8,OL,1484.03,13481.27,Outdoor,Synthetic,Rain,0
45077-9,45077,9,OL,1574.67,15055.94,Outdoor,Natural,PartlyCloudy,0
45099-1,45099,1,CB,920.41,920.41,Outdoor,Natural,Clear,0
45099-10,45099,10,CB,1287.67,10642.74,Indoor,Synthetic,Unknown,0
45099-11,45099,11,CB,72.32,10715.06,Unknown,Synthetic,PartlyCloudy,0
45099-12,45099,12,CB,1053.28,11768.34,Outdoor,Natural,Cloudy,0
45099-13,45099,13,CB,650.9100000000001,12419.25,Unknown,Synthetic,Rain,0
45099-14,45099,14,CB,885.0,13304.25,Outdoor,Synthetic,PartlyCloudy,0
45099-15,45099,15,CB,1357.86,14662.11,Unknown,Synthetic,Cloudy,0
45099-16,45099,16,CB,1243.04,15905.15,Outdoor,Natural,Cloudy,0
45099-17,45099,17,CB,1524.15,17429.3,Unknown,Synthetic,Cloudy,0
45099-18,45099,18,CB,1320.33,18749.63,Outdoor,Natural,Clear,0
45099-19,45099,19,CB,2062.84,20812.47,Unknown,Synthetic,Cloudy,0
45099-2,45099,2,CB,1062.87,1983.2799999999995,Outdoor,Natural,Clear,0
45099-20,45099,20,CB,1773.14,22585.61,Outdoor,Natural,Cloudy,0
45099-21,45099,21,CB,1311.28,23896.89,Unknown,Synthetic,Rain,0
45099-3,45099,3,CB,850.3,2833.58,Outdoor,Natural,Clear,0
45099-4,45099,4,CB,805.52,3639.099999999999,Outdoor,Natural,PartlyCloudy,0
45099-5,45099,5,CB,70.26,3709.36,Outdoor,Natural,Clear,4
45099-6,45099,6,CB,671.29,4380.65,Outdoor,Natural,Clear,0
45099-7,45099,7,CB,1061.18,5441.83,Outdoor,Natural,PartlyCloudy,0
45099-8,45099,8,CB,2593.34,8035.17,Unknown,Natural,Cloudy,0
45099-9,45099,9,CB,1319.9,9355.07,Unknown,Synthetic,Rain,0
45158-1,45158,1,RB,1037.25,1037.25,Outdoor,Natural,Clear,0
45158-10,45158,10,RB,858.13,9325.04,Outdoor,Natural,Clear,0
45158-11,45158,11,RB,771.4100000000001,10096.45,Outdoor,Natural,Cloudy,0
45158-12,45158,12,RB,1241.5,11337.95,Outdoor,Natural,Clear,0
45158-13,45158,13,RB,1098.87,12436.82,Outdoor,Natural,Clear,0
45158-14,45158,14,RB,955.25,13392.07,Outdoor,Natural,Clear,0
45158-15,45158,15,RB,1110.1,14502.17,Outdoor,Natural,PartlyCloudy,0
45158-16,45158,16,RB,795.89,15298.06,Unknown,Natural,Cloudy,0
45158-17,45158,17,RB,1582.36,16880.420000000002,Outdoor,Natural,Clear,0
45158-18,45158,18,RB,714.01,17594.43,Outdoor,Natural,Clear,0
45158-19,45158,19,RB,1153.12,18747.55,Outdoor,Natural,PartlyCloudy,0
45158-2,45158,2,RB,1013.15,2050.4,Outdoor,Natural,Clear,0
45158-20,45158,20,RB,1845.92,20593.47,Outdoor,Natural,PartlyCloudy,0
45158-21,45158,21,RB,1071.78,21665.25,Unknown,Natural,Clear,0
45158-22,45158,22,RB,982.19,22647.44,Outdoor,Natural,Cloudy,0
45158-23,45158,23,RB,1000.91,23648.35,Outdoor,Natural,Clear,0
45158-24,45158,24,RB,709.93,24358.28,Outdoor,Natural,Clear,0
45158-25,45158,25,RB,927.9,25286.18,Outdoor,Natural,Cloudy,0
45158-26,45158,26,RB,1159.42,26445.6,Indoor,Natural,Clear,0
45158-27,45158,27,RB,738.17,27183.77,Outdoor,Natural,PartlyCloudy,0
45158-28,45158,28,RB,1593.65,28777.42,Outdoor,Natural,Clear,0
45158-29,45158,29,RB,1428.91,30206.33,Outdoor,Natural,PartlyCloudy,0
45158-3,45158,3,RB,579.5400000000001,2629.94,Outdoor,Natural,Clear,1
45158-30,45158,30,RB,1274.22,31480.550000000003,Outdoor,Synthetic,Cloudy,0
45158-31,45158,31,RB,1067.6,32548.15,Outdoor,Natural,Rain,0
45158-32,45158,32,RB,589.13,33137.28,Outdoor,Natural,Clear,0
45158-4,45158,4,RB,575.8,3205.74,Outdoor,Natural,PartlyCloudy,0
45158-5,45158,5,RB,1088.11,4293.85,Outdoor,Natural,Clear,0
45158-6,45158,6,RB,983.01,5276.860000000001,Outdoor,Natural,Clear,0
45158-7,45158,7,RB,1243.49,6520.35,Outdoor,Natural,Cloudy,0
45158-8,45158,8,RB,1206.11,7726.46,Outdoor,Synthetic,Rain,0
45158-9,45158,9,RB,740.45,8466.91,Outdoor,Natural,Unknown,0
45187-1,45187,1,WR,994.41,994.41,Indoor,Synthetic,Indoor,0
45187-10,45187,10,WR,1648.06,13112.31,Indoor,Synthetic,Unknown,0
45187-11,45187,11,WR,1493.75,14606.06,Indoor,Synthetic,Unknown,0
45187-12,45187,12,WR,1713.63,16319.69,Indoor,Synthetic,Unknown,0
45187-13,45187,13,WR,1760.33,18080.02,Outdoor,Natural,Clear,0
45187-14,45187,14,WR,1256.73,19336.75,Outdoor,Synthetic,Clear,0
45187-15,45187,15,WR,1052.38,20389.13,Outdoor,Synthetic,PartlyCloudy,0
45187-16,45187,16,WR,1492.01,21881.14,Outdoor,Natural,Clear,0
45187-17,45187,17,WR,756.34,22637.48,Outdoor,Natural,Clear,0
45187-18,45187,18,WR,796.76,23434.24,Outdoor,Synthetic,Clear,0
45187-19,45187,19,WR,1210.3,24644.54,Indoor,Synthetic,Indoor,0
45187-2,45187,2,WR,772.99,1767.4,Outdoor,Synthetic,Rain,0
45187-20,45187,20,WR,762.85,25407.39,Outdoor,Synthetic,Cloudy,0
45187-21,45187,21,WR,722.61,26130.0,Outdoor,Natural,Cloudy,0
45187-22,45187,22,WR,1420.09,27550.09,Indoor,Synthetic,Unknown,0
45187-23,45187,23,WR,872.1,28422.19,Outdoor,Natural,Clear,0
45187-24,45187,24,WR,1272.66,29694.85,Outdoor,Natural,Cloudy,0
45187-3,45187,3,WR,1114.05,2881.45,Indoor,Synthetic,Unknown,0
45187-4,45187,4,WR,1395.6,4277.05,Outdoor,Synthetic,Cloudy,0
45187-5,45187,5,WR,955.97,5233.02,Indoor,Synthetic,Unknown,0
45187-6,45187,6,WR,1281.39,6514.41,Indoor,Synthetic,Cloudy,0
45187-7,45187,7,WR,1944.79,8459.2,Outdoor,Natural,Clear,0
45187-8,45187,8,WR,1487.07,9946.27,Indoor,Synthetic,Clear,0
45187-9,45187,9,WR,1517.98,11464.25,Outdoor,Natural,Cloudy,1
45927-1,45927,1,QB,1793.28,1793.28,Outdoor,Natural,PartlyCloudy,0
45927-10,45927,10,QB,1916.5,17883.9,Indoor,Synthetic,Indoor,0
45927-11,45927,11,QB,1575.89,19459.79,Outdoor,Natural,Snow,0
45927-12,45927,12,QB,1564.97,21024.76,Indoor,Synthetic,Indoor,0
45927-13,45927,13,QB,1954.92,22979.68,Outdoor,Natural,Clear,0
45927-14,45927,14,QB,1562.87,24542.55,Outdoor,Natural,Clear,0
45927-15,45927,15,QB,2268.81,26811.36,Indoor,Natural,Indoor,0
45927-16,45927,16,QB,1821.52,28632.88,Outdoor,Natural,Cloudy,0
45927-17,45927,17,QB,2167.89,30800.77,Outdoor,Natural,PartlyCloudy,0
45927-18,45927,18,QB,2431.93,33232.7,Outdoor,Natural,Clear,0
