GameID,GameDist,CumulativeDist
42418-5,2539.41,10528.27
42418-6,1808.07,12336.34
42418-7,1639.76,13976.099999999999
42418-8,1930.0900000000001,15906.189999999999
42418-9,1555.11,17461.3
42418-10,1273.64,18734.94
42418-11,2394.79,21129.73
42418-12,851.87,21981.6
42418-13,1799.28,23780.88
42418-14,2255.53,26036.41
42418-15,1426.3,27462.71
42418-16,1967.1100000000001,29429.82
42418-17,947.88,30377.7
42418-18,1260.58,31638.28
42418-19,343.84,31982.12
42418-20,1249.21,33231.33
42418-21,1140.67,34372.0
42418-22,1106.1,35478.1
42418-23,1059.28,36537.38
42432-1,2273.9,2273.9
42432-2,2752.45,5026.35
42432-3,3522.13,8548.48
42432-4,2230.92,10779.4
42432-5,2851.47,13630.869999999999
42432-6,2503.14,16134.01
42432-7,2744.15,18878.16
42432-8,2639.01,21517.17
42432-9,2776.09,24293.260000000002
42432-10,2885.62,27178.88
42432-11,3075.95,30254.83
42432-12,2712.2,32967.03
42432-13,2099.19,35066.22
42432-14,2614.86,37681.08
42432-15,2137.4700000000003,39818.55
42432-16,2922.81,42741.36
42432-17,3408.36,46149.72
42432-18,2029.62,48179.34
42432-19,2616.07,50795.41
42432-20,2678.38,53473.79
42432-21,3091.17,56564.96
42432-22,2459.05,59024.01
42432-23,2730.57,61754.58
42432-24,2471.48,64226.06
42432-25,2911.35,67137.41
42432-26,1938.22,69075.63
42432-27,2363.28,71438.91
42432-28,2081.56,73520.47
42448-1,1827.52,1827.52
42448-2,3413.75,5241.27
42448-3,2526.0,7767.27
42448-4,2803.67,10570.94
42448-5,1852.43,12423.37
42448-6,2459.15,14882.52
42448-7,2877.85,17760.37
42448-8,2361.74,20122.11
42448-9,3221.55,23343.66
42448-10,2785.94,26129.6
42448-11,795.62,26925.22
42448-12,2982.34,29907.56
42448-13,2602.3,32509.86
42448-14,124.48,32634.34
42448-15,1766.8600000000001,34401.2
42448-16,2545.35,36946.55
42448-17,2147.79,39094.340000000004
42448-18,1180.33,40274.67
42456-1,2874.46,2874.46
42456-2,1336.22,4210.68
42456-3,1900.54,6111.22
42456-4,2203.83,8315.05
42456-5,2231.84,10546.89
42456-6,1946.81,12493.7
42456-7,2885.89,15379.59
42456-8,1749.48,17129.07
42456-9,2173.79,19302.86
42456-10,1950.29,21253.15
42456-11,3271.67,24524.82
42456-12,2791.1,27315.92
42456-13,3021.1,30337.02
42456-14,2089.57,32426.59
42456-15,1766.02,34192.61
42456-16,2191.16,36383.77
42456-17,1978.22,38361.99
42456-18,1083.3700000000001,39445.36
42456-19,2550.7400000000002,41996.1
42456-20,3003.71,44999.81
42456-21,837.21,45837.020000000004
42456-22,2064.64,47901.66
42456-23,572.45,48474.11
42456-24,646.99,49121.1
42456-25,3206.65,52327.75
42456-26,141.27,52469.020000000004
42470-1,3163.34,3163.34
42470-2,2905.6,6068.9400000000005
42470-3,2711.15,8780.09
42470-4,3941.38,12721.470000000001
42470-5,3134.01,15855.48
42470-6,2566.84,18422.32
42470-7,3145.72,21568.04
42470-8,3362.77,24930.81
42470-9,3237.27,28168.08
42470-10,3023.55,31191.63
42470-11,2245.22,33436.85
42470-12,2772.06,36208.91
42470-13,2425.78,38634.69
42470-14,2719.01,41353.7
42470-15,2847.6,44201.3
42470-16,2748.13,46949.43
42470-17,4026.54,50975.97
42470-18,2878.81,53854.78
42470-19,3260.82,57115.6
42470-20,2541.64,59657.24
42470-21,3694.76,63352.0
42470-22,2368.46,65720.46
42470-23,2421.82,68142.28
42470-24,2720.84,70863.12
42470-25,2899.58,73762.7
42470-26,3654.27,77416.97
42470-27,2325.29,79742.26
42470-28,2574.35,82316.61
42470-29,2798.93,85115.54000000001
42470-30,2301.57,87417.11
42472-1,1816.56,1816.56
42472-2,1577.1100000000001,3393.67
42472-3,1658.86,5052.53
42472-4,1821.8200000000002,6874.35
42472-5,1825.79,8700.14
42472-6,1427.6,10127.74
42472-7,1124.1200000000001,11251.86
42472-8,971.6,12223.460000000001
42472-9,408.39,12631.85
42472-10,835.5699999999999,13467.42
42472-11,853.39,14320.81
42472-12,1224.74,15545.55
42472-13,1663.86,17209.41
42472-14,906.6800000000001,18116.09
42472-15,1657.8400000000001,19773.93
42472-16,1355.3,21129.23
42472-17,980.17,22109.4
42472-18,1984.73,24094.13
42472-19,1845.3,25939.43
42472-20,1606.13,27545.56
42472-21,1724.03,29269.59
42472-22,2271.15,31540.74
42472-23,2017.6200000000001,33558.36
42472-24,1741.47,35299.83
42472-25,1513.92,36813.75
42472-26,1665.07,38478.82
42472-27,1209.85,39688.67
42472-28,996.02,40684.69
42472-29,1229.23,41913.92
42472-30,1267.83,43181.75
42549-1,1589.64,1589.64
42549-2,1643.47,3233.11
42549-3,1028.2,4261.31
42549-4,1267.57,5528.88
42549-5,1621.08,7149.96
42549-6,1716.45,8866.41
42549-7,1314.83,10181.24
42549-8,1554.81,11736.05
42549-9,1228.39,12964.44
42549-10,1453.6100000000001,14418.05
42549-11,1281.23,15699.28
42549-12,1520.83,17220.11
42549-13,1341.19,18561.3
42549-14,1680.77,20242.07
42549-15,1716.96,21959.03
42549-16,1240.29,23199.32
42549-17,1650.66,24849.98
42549-18,1601.71,26451.69
42549-19,1753.1,28204.79
42549-20,1525.72,29730.510000000002
42549-21,1610.91,31341.420000000002
42549-22,1671.95,33013.37
42549-23,1812.06,34825.43
42549-24,2056.44,36881.87
42549-25,713.74,37595.61
42588-1,1747.42,1747.42
42588-2,1898.64,3646.0600000000004
42588-3,1855.27,5501.33
42588-4,1707.68,7209.01
42588-5,1567.48,8776.49
42588-6,2665.41,11441.9
42588-7,911.75,12353.65
42588-8,2038.77,14392.42
42588-9,1757.5,16149.92
42588-10,1606.52,17756.44
42588-11,1600.42,19356.86
42588-12,1060.24,20417.1
42588-13,2557.84,22974.940000000002
42588-14,2150.71,25125.65
42588-15,1493.99,26619.64
42588-16,1736.33,28355.97
42588-17,1936.45,30292.420000000002
42588-18,1546.1100000000001,31838.53
42588-19,2114.83,33953.36
42588-20,1454.73,35408.090000000004
42588-21,1945.9,37353.99
42588-22,2359.07,39713.06
42588-23,1625.22,41338.28
42588-24,1546.82,42885.1
42588-25,1412.42,44297.520000000004
42588-26,1758.56,46056.08
42588-27,1693.6200000000001,47749.700000000004
42588-28,2228.53,49978.23
42588-29,1701.45,51679.68
42588-30,1353.98,53033.66
42588-31,1964.53,54998.19
42588-32,1616.28,56614.47
42600-1,1386.69,1386.69
42600-2,1431.88,2818.57
42600-3,59.58,2878.15
42615-1,4129.57,4129.57
42615-2,4671.74,8801.31
42615-3,3580.06,12381.369999999999
42615-4,2012.94,14394.31
42615-5,3092.27,17486.579999999998
42615-6,3526.9,21013.48
42615-7,3899.75,24913.23
42615-8,3173.68,28086.91
42615-9,2932.94,31019.85
42615-10,3228.95,34248.8
42615-11,3241.75,37490.55
42615-12,3235.95,40726.5
42615-13,3245.38,43971.88
42615-14,2974.23,46946.11
42615-15,2322.71,49268.82
42615-16,1949.74,51218.56
42615-17,2141.2400000000002,53359.8
42615-18,2021.53,55381.33
42615-19,4008.68,59390.01
42615-20,2726.95,62116.96
42615-21,3652.74,65769.7
42615-22,2969.59,68739.29
42637-1,988.62,988.62
42637-2,1477.62,2466.24
42637-3,384.1,2850.3399999999997
42780-1,162.74,162.74
42780-2,27.66,190.4
42780-3,582.33,772.73
42780-4,112.17,884.9
42780-5,231.32,1116.22
42780-6,65.28,1181.5
42780-7,2094.38,3275.88
42780-8,202.87,3478.75
42780-9,2088.28,5567.030000000001
42780-10,1637.26,7204.29
42780-11,2036.24,9240.53
42780-12,61.89,9302.42
42780-13,210.62,9513.04
42780-14,1948.97,11462.01
42780-15,1279.52,12741.53
42780-16,132.11,12873.64
42780-17,1654.78,14528.42
42780-18,1134.07,15662.49
42780-19,1667.82,17330.31
42780-20,554.33,17884.64
42780-21,1270.53,19155.17
42780-22,545.09,19700.26
43050-1,1174.04,1174.04
43050-2,1454.47,2628.51
43050-3,2652.02,5280.53
43050-4,2652.93,7933.459999999999
43050-5,2921.37,10854.83
43050-6,1616.51,12471.34
43050-7,992.0600000000001,13463.4
43050-8,1386.83,14850.23
43050-9,1337.35,16187.58
43050-10,1701.06,17888.64
43050-11,1042.4,18931.04
43050-12,1597.78,20528.82
43050-13,1167.59,21696.41
43050-14,2194.64,23891.05
43050-15,2246.58,26137.629999999997
43050-16,2013.9,28151.53
43050-17,2344.71,30496.239999999998
43050-18,2209.68,32705.92
43050-19,2144.94,34850.86
43050-20,3178.6,38029.46
43050-21,2414.7,40444.159999999996
43050-22,1731.0,42175.159999999996
43050-23,1788.51,43963.67
43050-24,2283.26,46246.93
43050-25,3002.4,49249.33
43050-26,2499.45,51748.78
43050-27,2124.9,53873.68
43050-28,1635.63,55509.31
43050-29,2529.12,58038.43
43066-1,183.33,183.33
43066-2,626.1800000000001,809.5100000000001
43066-3,449.73,1259.2400000000002
43066-4,587.58,1846.8200000000002
43066-5,329.01,2175.83
43066-6,291.67,2467.5
43066-7,565.12,3032.62
43066-8,316.89,3349.51
43066-9,367.24,3716.75
43066-10,748.71,4465.46
43066-11,401.6,4867.06
43066-12,303.58,5170.64
43066-13,965.9,6136.54
43066-14,363.3,6499.84
43066-15,570.49,7070.33
43066-16,438.09999999999997,7508.43
43066-17,519.6700000000001,8028.1
43066-18,481.84999999999997,8509.95
43066-19,473.96999999999997,8983.92
43066-20,229.57,9213.49
43066-21,371.56,9585.05
43066-22,440.0,10025.05
43066-23,363.06,10388.11
43066-24,383.96,10772.07
43066-25,644.98,11417.05
43066-26,245.92,11662.97
43066-27,266.62,11929.59
43066-28,343.43,12273.02
43066-29,424.9,12697.92
43066-30,251.01000000000002,12948.93
43066-31,356.87,13305.8
43119-1,3354.88,3354.88
43119-2,2242.28,5597.16
43119-3,3091.15,8688.310000000001
43119-4,2850.68,11538.99
43119-5,3396.11,14935.1
43119-6,3303.7200000000003,18238.82
43119-7,2270.66,20509.48
43119-8,2565.57,23075.05
43119-9,2640.2200000000003,25715.27
43119-10,3248.7200000000003,28963.99
43119-11,2573.23,31537.22
43119-12,3153.83,34691.05
43119-13,3173.37,37864.42
43119-14,2826.4,40690.82
43119-15,3462.54,44153.36
43119-16,2694.19,46847.55
43119-17,2422.7,49270.25
43119-18,3565.58,52835.83
43119-19,2515.18,55351.01
43119-20,4517.92,59868.93
43119-21,2950.16,62819.09
43119-22,2704.04,65523.13
43119-23,1780.3400000000001,67303.47
43119-24,2572.28,69875.75
43119-25,2631.53,72507.28
43119-26,2459.9700000000003,74967.25
43119-27,596.87,75564.12
43119-28,2704.96,78269.08
43119-29,2878.87,81147.95
43119-30,2671.24,83819.19
43119-31,3143.52,86962.71
43119-32,3845.41,90808.12
43229-1,1522.08,1522.08
43229-2,1587.06,3109.14
43229-3,1768.09,4877.23
43229-4,1989.17,6866.4
43229-5,3071.7,9938.099999999999
43229-6,373.84,10311.939999999999
43229-7,3110.8,13422.74
43229-8,3370.68,16793.42
43229-9,3144.6,19938.02
43229-10,3047.63,22985.65
43229-11,2339.67,25325.32
43229-12,2659.55,27984.87
43229-13,2700.53,30685.4
43229-14,2274.79,32960.19
43229-15,2026.6200000000001,34986.81
43229-16,1892.55,36879.36
43229-17,1925.29,38804.65
43229-18,1915.76,40720.41
43229-19,2224.23,42944.64
43229-20,2400.81,45345.45
43229-21,3520.17,48865.62
43229-22,2879.2000000000003,51744.82
43229-23,3734.21,55479.03
43229-24,2875.58,58354.61
43229-25,2458.22,60812.83
43229-26,2395.78,63208.61
43229-27,2987.57,66196.18000000001
43229-28,3274.7200000000003,69470.9
43229-29,3552.45,73023.35
43229-30,3005.03,76028.38
43229-31,3259.84,79288.22
43478-1,2292.23,2292.23
43478-2,2060.34,4352.57
43478-3,2371.44,6724.01
43478-4,1588.98,8312.99
43478-5,1747.37,10060.36
43478-6,1612.1100000000001,11672.470000000001
43478-7,2135.54,13808.01
43478-8,2069.76,15877.77
43478-9,2025.87,17903.64
43478-10,1804.03,19707.670000000002
43478-11,2078.64,21786.31
43478-12,1923.1200000000001,23709.43
43478-13,1221.3500000000001,24930.78
43478-14,1650.68,26581.46
43478-15,1543.43,28124.89
43478-16,3213.61,31338.5
43478-17,1772.0700000000002,33110.57
43478-18,2358.5,35469.07
43478-19,2001.47,37470.54
43478-20,1859.55,39330.090000000004
43478-21,1966.03,41296.12
43478-22,1989.3700000000001,43285.49
43478-23,1721.02,45006.51
43478-24,1524.93,46531.44
43478-25,1750.4,48281.840000000004
43478-26,1624.21,49906.05
43478-27,1698.34,51604.39
43478-28,2038.9,53643.29
43478-29,1041.94,54685.23
43478-30,1995.44,56680.67
43478-31,1481.3,58161.97
43483-1,3474.86,3474.86
43483-2,3765.44,7240.3
43483-3,4628.18,11868.48
43483-4,3546.62,15415.1
43483-5,3301.39,18716.49
43483-6,3321.37,22037.86
43483-7,3840.9700000000003,25878.83
43483-8,2865.85,28744.68
43483-9,2623.7400000000002,31368.420000000002
43483-10,3172.08,34540.5
43483-11,2730.76,37271.26
43483-12,3432.46,40703.72
43483-13,3325.2,44028.92
43483-14,3284.75,47313.67
43483-15,3077.94,50391.61
43483-16,3323.95,53715.56
43483-17,2866.51,56582.07
43483-18,3792.32,60374.39
43483-19,3321.63,63696.020000000004
43483-20,2916.21,66612.23
43483-21,3948.9,70561.13
43483-22,2979.45,73540.58
43483-23,3694.84,77235.42
43483-24,3614.71,80850.13
43483-25,3221.56,84071.69
43483-26,2586.89,86658.58
43483-27,3587.54,90246.12
43483-28,3209.88,93456.0
43483-29,3321.75,96777.75
43483-30,3325.48,100103.23
43483-31,3759.86,103863.09
43483-32,3263.61,107126.7
43488-1,1601.84,1601.84
43488-2,1038.43,2640.27
43488-3,1454.56,4094.83
43488-4,1336.23,5431.0599999999995
43488-5,1273.79,6704.85
43488-6,1574.3,8279.15
43488-7,449.76,8728.91
43488-8,787.44,9516.35
43488-9,1507.99,11024.34
43488-10,1935.6200000000001,12959.96
43488-11,1316.5,14276.46
43488-12,1394.38,15670.84
43488-13,1094.7,16765.54
43488-14,984.53,17750.07
43488-15,1261.48,19011.55
43488-16,819.04,19830.59
43488-17,619.29,20449.88
43488-18,573.29,21023.17
43488-19,867.44,21890.61
43488-20,872.64,22763.25
43488-21,1024.55,23787.8
43488-22,1263.19,25050.99
43488-23,816.75,25867.74
43488-24,1085.26,26953.0
43488-25,834.61,27787.61
43488-26,969.35,28756.96
43488-27,975.16,29732.12
43488-28,984.82,30716.94
43489-1,3194.26,3194.26
43489-2,3062.7,6256.96
43489-3,3432.2000000000003,9689.16
43489-4,2816.08,12505.24
43489-5,3133.1,15638.34
43489-6,1755.61,17393.95
43489-7,3315.28,20709.23
43489-8,2252.73,22961.96
43489-9,2763.02,25724.98
43489-10,3451.94,29176.920000000002
43489-11,2700.37,31877.29
43489-12,2601.45,34478.74
43489-13,2487.46,36966.2
43489-14,858.03,37824.23
43489-15,1481.32,39305.55
43489-16,2494.62,41800.17
43489-17,2426.01,44226.18
43489-18,3316.92,47543.1
43489-19,2519.81,50062.91
43489-20,2567.83,52630.74
43489-21,2807.52,55438.26
43489-22,2399.72,57837.98
43489-23,2860.19,60698.17
43489-24,2494.89,63193.06
43489-25,2747.26,65940.32
43489-26,2499.63,68439.95
43489-27,2655.03,71094.98
43490-1,1544.8700000000001,1544.8700000000001
43490-2,1614.06,3158.9300000000003
43490-3,1332.1200000000001,4491.05
43490-4,1551.51,6042.56
43490-5,1782.09,7824.65
43490-6,1874.27,9698.92
43490-7,1762.22,11461.14
43490-8,1405.39,12866.53
43490-9,695.19,13561.720000000001
43490-10,1547.01,15108.73
43490-11,1349.85,16458.58
43490-12,1907.03,18365.61
43490-13,1737.44,20103.05
43490-14,1665.83,21768.88
43490-15,1536.14,23305.02
43490-16,1915.2,25220.22
43490-17,1575.41,26795.63
43490-18,1597.32,28392.95
43490-19,1776.68,30169.63
43490-20,1324.64,31494.27
43490-21,1398.2,32892.47
43490-22,2239.9900000000002,35132.46
43490-23,2369.42,37501.880000000005
43490-24,1298.95,38800.83
43490-25,1788.1100000000001,40588.94
43490-26,1791.52,42380.46
43490-27,1923.1000000000001,44303.56
43490-28,1729.7,46033.26
43490-29,1681.81,47715.07
43490-30,1029.56,48744.630000000005
43490-31,1923.32,50667.950000000004
43490-32,1542.24,52210.19
43505-1,2065.09,2065.09
43505-2,1325.98,3391.07
43505-3,1456.88,4847.950000000001
43505-4,1413.13,6261.08
43505-5,2085.81,8346.89
43505-6,1626.08,9972.970000000001
43505-7,482.49,10455.460000000001
43505-8,1640.92,12096.380000000001
43505-9,1478.24,13574.62
43505-10,2181.47,15756.09
43505-11,2183.37,17939.46
43505-12,1907.67,19847.13
43505-13,635.0600000000001,20482.19
43505-14,2164.9,22647.09
43505-15,2646.32,25293.41
43505-16,1741.91,27035.32
43505-17,1698.32,28733.64
43505-18,1205.34,29938.98
43518-1,2465.13,2465.13
43518-2,1684.45,4149.58
43518-3,1671.33,5820.91
43518-4,1030.98,6851.89
43518-5,2081.22,8933.11
43518-6,1345.19,10278.3
43523-1,1499.16,1499.16
43523-2,1506.29,3005.45
43523-3,2175.63,5181.08
43523-4,1637.55,6818.63
43523-5,1202.86,8021.49
43523-6,1756.0,9777.49
43523-7,1991.16,11768.65
43523-8,1944.5700000000002,13713.22
43523-9,1544.52,15257.74
43523-10,1989.2,17246.94
43523-11,1664.73,18911.67
43523-12,1717.16,20628.83
43523-13,1639.68,22268.510000000002
43523-14,2134.46,24402.97
43523-15,1215.9,25618.87
43523-16,1358.33,26977.2
43523-17,1804.9,28782.1
43523-18,1665.27,30447.37
43523-19,1920.8600000000001,32368.23
43523-20,1265.79,33634.020000000004
43523-21,1330.84,34964.86
43523-22,1473.5900000000001,36438.45
43523-23,2153.89,38592.34
43523-24,370.94,38963.28
43523-25,1719.11,40682.39
43523-26,1364.49,42046.88
43523-27,1696.95,43743.83
43523-28,1286.55,45030.38
43523-29,1430.13,46460.51
43523-30,1104.29,47564.8
43527-1,1171.99,1171.99
43527-2,384.81,1556.8
43527-3,1527.2,3084.0
43527-4,775.9100000000001,3859.91
43527-5,1419.83,5279.74
43527-6,1749.6200000000001,7029.360000000001
43527-7,369.68,7399.04
43527-8,1481.78,8880.82
43527-9,76.77000000000001,8957.59
43532-1,3470.08,3470.08
43532-2,2896.52,6366.6
43532-3,2508.06,8874.66
43532-4,3321.4,12196.06
43532-5,3899.81,16095.869999999999
43532-6,2512.83,18608.7
43532-7,2111.79,20720.489999999998
43532-8,2881.7400000000002,23602.23
43532-9,3748.29,27350.52
43532-10,2182.29,29532.81
43532-11,2250.44,31783.25
43532-12,2904.78,34688.03
43532-13,1803.91,36491.94
43532-14,1749.62,38241.56
43532-15,2494.68,40736.24
43532-16,3924.4,44660.64
43532-17,3565.81,48226.45
43532-18,4648.86,52875.31
43532-19,3253.88,56129.19
43532-20,2603.19,58732.38
43532-21,1897.83,60630.21
43535-1,1645.47,1645.47
43535-2,1612.49,3257.96
43535-3,1640.3,4898.26
43535-4,2522.08,7420.34
43535-5,1793.57,9213.91
43535-6,2628.61,11842.52
43535-7,1645.5,13488.02
43535-8,2645.58,16133.6
43535-9,2731.7400000000002,18865.34
43535-10,1705.57,20570.91
43535-11,1532.11,22103.02
43535-12,1079.62,23182.64
43535-13,1688.99,24871.63
43535-14,870.62,25742.25
43535-15,1308.43,27050.68
43535-16,838.5,27889.18
43535-17,323.88,28213.06
43535-18,1758.67,29971.73
43535-19,785.6800000000001,30757.41
43535-20,878.39,31635.8
43535-21,144.53,31780.33
43535-22,985.14,32765.47
43535-23,958.91,33724.38
43535-24,807.27,34531.65
43535-25,1812.83,36344.48
43535-26,2191.96,38536.44
43535-27,105.62,38642.06
43535-28,696.67,39338.73
43535-29,783.35,40122.08
43540-1,2523.69,2523.69
43540-2,2096.06,4619.75
43540-3,417.2,5036.95
43540-4,2146.05,7183.0
43540-5,1563.3400000000001,8746.34
43540-6,928.1,9674.44
43540-7,54.83,9729.27
43540-8,2724.46,12453.73
43540-9,2122.63,14576.36
43540-10,2286.7400000000002,16863.1
43540-11,2858.91,19722.010000000002
43540-12,2373.76,22095.77
43540-13,1978.8,24074.57
43540-14,2073.48,26148.05
43540-15,2001.9,28149.95
43540-16,2371.29,30521.24
43540-17,2051.0,32572.24
43540-18,1287.56,33859.8
43540-19,707.7,34567.5
43550-1,2519.0,2519.0
43550-2,1943.0,4462.0
43550-3,2353.9,6815.9
43550-4,124.71000000000001,6940.61
43550-5,715.1800000000001,7655.79
43550-6,302.29,7958.08
43550-7,1120.39,9078.470000000001
43550-8,610.59,9689.06
43550-9,1456.24,11145.3
43550-10,1342.34,12487.64
43550-11,1085.38,13573.02
43550-12,1077.99,14651.01
43550-13,1145.5900000000001,15796.6
43550-14,1597.22,17393.82
43550-15,403.4,17797.22
43550-16,495.85,18293.07
43550-17,807.42,19100.49
43550-18,1485.41,20585.9
43550-19,1436.42,22022.32
43550-20,1186.8,23209.12
43550-21,1408.22,24617.34
43656-1,3313.51,3313.51
43656-2,2364.11,5677.620000000001
43656-3,2113.45,7791.07
43656-4,1912.22,9703.29
43656-5,1965.3600000000001,11668.65
43656-6,2309.39,13978.04
43656-7,2343.54,16321.58
43656-8,2423.6,18745.18
43656-9,3264.2200000000003,22009.4
43656-10,2098.96,24108.36
43656-11,2310.46,26418.82
43656-12,2458.92,28877.74
43656-13,2913.0,31790.74
43656-14,2967.87,34758.61
43656-15,2867.59,37626.2
43656-16,3262.06,40888.26
43656-17,2381.55,43269.81
43656-18,2934.28,46204.090000000004
43656-19,2012.22,48216.31
43656-20,1934.28,50150.590000000004
43656-21,3116.01,53266.6
43656-22,2196.98,55463.58
43656-23,2367.18,57830.76
43656-24,1811.03,59641.79
43656-25,2205.4900000000002,61847.28
43656-26,2309.25,64156.53
43656-27,2577.21,66733.74
43656-28,2620.64,69354.38
43656-29,2328.84,71683.22
43656-30,2713.84,74397.06
43656-31,2009.74,76406.8
43656-32,2395.73,78802.53
43672-1,722.22,722.22
43672-2,643.38,1365.6
43672-3,521.26,1886.8600000000001
43672-4,227.65,2114.51
43672-5,1575.89,3690.4
43672-6,1502.56,5192.96
43672-7,604.57,5797.53
43672-8,204.62,6002.15
43672-9,803.69,6805.84
43672-10,238.31,7044.150000000001
43672-11,572.92,7617.07
43672-12,718.72,8335.79
43672-13,1088.26,9424.05
43672-14,811.95,10236.0
43672-15,1105.21,11341.210000000001
43672-16,926.12,12267.33
43672-17,972.35,13239.68
43672-18,801.96,14041.64
43672-19,645.48,14687.12
43826-1,1109.59,1109.59
43826-2,845.2,1954.79
43826-3,499.03,2453.8199999999997
43826-4,794.56,3248.38
43826-5,1160.9,4409.28
43826-6,1008.03,5417.3099999999995
43826-7,1370.8,6788.11
43826-8,901.23,7689.34
43826-9,728.34,8417.68
43826-10,624.29,9041.97
43826-11,495.96000000000004,9537.93
43826-12,1060.21,10598.14
43826-13,1004.81,11602.95
43826-14,775.83,12378.78
43988-1,3920.81,3920.81
43988-2,1902.01,5822.82
43988-3,1896.56,7719.38
43988-4,1436.8,9156.18
43988-5,2294.54,11450.72
43988-6,1655.7,13106.42
43988-7,2334.14,15440.56
43988-8,1459.85,16900.41
43988-9,2842.52,19742.93
43988-10,3124.08,22867.01
43988-11,3995.67,26862.68
43988-12,4064.52,30927.2
43988-13,3719.42,34646.62
43988-14,3432.59,38079.21
43988-15,1505.63,39584.84
43988-16,1172.87,40757.71
43988-17,1413.9,42171.61
43988-18,1458.18,43629.79
43988-19,1059.71,44689.5
43988-20,1609.72,46299.22
43988-21,1568.87,47868.09
43988-22,1376.19,49244.28
43988-23,1116.27,50360.55
43988-24,1385.69,51746.24
43988-25,1657.64,53403.88
43988-26,1075.88,54479.76
43988-27,1831.03,56310.79
43988-28,1428.94,57739.73
43988-29,1735.8600000000001,59475.59
43988-30,3354.28,62829.87
44037-1,1719.55,1719.55
44037-2,598.28,2317.83
44037-3,668.19,2986.02
44037-4,284.28,3270.3
44037-5,45.18,3315.48
44037-6,100.72,3416.2
44037-7,1123.17,4539.37
44037-8,1948.24,6487.610000000001
44037-9,1646.09,8133.7
44037-10,1250.38,9384.08
44037-11,1416.6200000000001,10800.7
44037-12,1936.83,12737.53
44037-13,1707.34,14444.87
44037-14,2131.2000000000003,16576.07
44037-15,1332.93,17909.0
44037-16,1496.14,19405.14
44037-17,1388.18,20793.32
44037-18,1664.52,22457.84
44037-19,1174.58,23632.420000000002
44037-20,1278.24,24910.66
44037-21,1809.69,26720.350000000002
44037-22,2041.3200000000002,28761.670000000002
44037-23,1491.88,30253.550000000003
44037-24,1820.79,32074.34
44037-25,946.0400000000001,33020.380000000005
44037-26,1267.77,34288.15
44037-27,1460.86,35749.01
44037-28,1175.15,36924.16
44037-29,1194.1100000000001,38118.270000000004
44037-30,1131.31,39249.58
44037-31,1019.6,40269.18
44037-32,1078.09,41347.270000000004
44067-1,1154.59,1154.59
44067-2,1623.24,2777.83
44067-3,1693.65,4471.48
44067-4,345.28000000000003,4816.76
44067-5,1471.06,6287.82
44067-6,1996.35,8284.17
44067-7,1713.62,9997.789999999999
44067-8,854.03,10851.82
44067-9,1327.48,12179.3
44067-10,1377.5,13556.8
44067-11,74.46000000000001,13631.26
44067-12,107.96,13739.22
44067-13,1840.46,15579.68
44067-14,214.84,15794.52
44067-15,83.87,15878.39
44067-16,115.6,15993.99
44067-17,1395.75,17389.739999999998
44067-18,1665.3700000000001,19055.11
44067-19,186.18,19241.29
44067-20,1872.45,21113.74
44067-21,327.77,21441.51
44067-22,702.67,22144.18
44067-23,1819.68,23963.86
44067-24,53.09,24016.95
44067-25,92.22,24109.170000000002
44067-26,117.15,24226.32
44158-1,1927.45,1927.45
44158-2,1878.8500000000001,3806.3
44158-3,2650.18,6456.48
44158-4,1146.36,7602.84
44158-5,1476.82,9079.66
44158-6,2408.16,11487.82
44158-7,1538.43,13026.25
44158-8,1848.7,14874.95
44158-9,1719.58,16594.53
44158-10,1929.71,18524.239999999998
44158-11,2047.83,20572.07
44158-12,1427.29,21999.36
44158-13,2000.2,23999.56
44158-14,1876.2,25875.76
44158-15,1620.22,27495.98
44158-16,1675.93,29171.91
44158-17,1538.5,30710.41
44158-18,2386.2200000000003,33096.63
44158-19,1665.88,34762.51
44158-20,918.25,35680.76
44158-21,2017.56,37698.32
44158-22,1834.22,39532.54
44158-23,1772.27,41304.81
44158-24,1649.96,42954.77
44158-25,1040.42,43995.19
44158-26,2135.85,46131.04
44158-27,1593.84,47724.88
44158-28,1611.41,49336.29
44158-29,1571.12,50907.41
44165-1,1864.56,1864.56
44165-2,2763.68,4628.24
44165-3,2197.68,6825.92
44165-4,1188.6,8014.5199999999995
44165-5,853.71,8868.23
44165-6,1561.02,10429.25
44165-7,2284.08,12713.33
44165-8,2418.3,15131.63
44165-9,2220.7,17352.329999999998
44165-10,1556.3700000000001,18908.7
44165-11,1196.18,20104.88
44165-12,1545.32,21650.2
44165-13,2299.88,23950.08
44165-14,1533.56,25483.64
44165-15,874.33,26357.97
44165-16,622.61,26980.58
44165-17,1395.77,28376.35
44165-18,1466.04,29842.39
44165-19,1182.67,31025.06
44165-20,1780.52,32805.58
44165-21,1169.65,33975.23
44165-22,1850.64,35825.87
44165-23,1160.86,36986.73
44165-24,1072.27,38059.0
44165-25,624.0,38683.0
44165-26,722.08,39405.08
44165-27,796.74,40201.82
44165-28,784.93,40986.75
44165-29,940.9100000000001,41927.66
44203-1,2660.36,2660.36
44203-2,2249.2400000000002,4909.6
44203-3,3897.77,8807.37
44203-4,2973.75,11781.12
44203-5,3557.37,15338.49
44203-6,2358.95,17697.44
44203-7,2735.48,20432.92
44203-8,2233.27,22666.19
44203-9,2277.26,24943.45
44203-10,3021.19,27964.64
